Datum,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,id,Warengruppe,Umsatz,KiWo,Ferien,Is_Ferien,Holiday,Wochentag,Is_Weekend,Weihnachten_Sommer,Christmas_Sales,Sommerferien_Flag,Ferien_Category,Temperature_Category,Windgeschwindigkeit_Beaufort,Wind_Status,Rain_Status,Cloud_Status,Warengruppe_1,Warengruppe_2,Warengruppe_3,Warengruppe_4,Warengruppe_5,Warengruppe_6
2018-04-28,7.0,14.65,8,61.0,1804285,5,245.17884644276,0,,0,0,Saturday,1,0,0,0,0,1,5,2,1,3,0,0,0,0,1,0
2018-04-29,7.0,8.875,9,21.0,1804291,1,112.634849007942,0,,0,0,Sunday,1,0,0,0,0,-1,5,2,0,3,1,0,0,0,0,0
2018-04-29,7.0,8.875,9,21.0,1804292,2,426.447905063896,0,,0,0,Sunday,1,0,0,0,0,-1,5,2,0,3,0,1,0,0,0,0
2018-04-29,7.0,8.875,9,21.0,1804293,3,179.139454299962,0,,0,0,Sunday,1,0,0,0,0,-1,5,2,0,3,0,0,1,0,0,0
2018-04-29,7.0,8.875,9,21.0,1804294,4,117.881439779767,0,,0,0,Sunday,1,0,0,0,0,-1,5,2,0,3,0,0,0,1,0,0
2018-04-29,7.0,8.875,9,21.0,1804295,5,404.964539261423,0,,0,0,Sunday,1,0,0,0,0,-1,5,2,0,3,0,0,0,0,1,0
2018-04-30,7.0,11.55,10,95.0,1804301,1,152.280472407717,0,,0,0,Monday,0,0,0,0,0,1,5,2,2,3,1,0,0,0,0,0
2018-04-30,7.0,11.55,10,95.0,1804302,2,426.918397900034,0,,0,0,Monday,0,0,0,0,0,1,5,2,2,3,0,1,0,0,0,0
2018-04-30,7.0,11.55,10,95.0,1804303,3,127.919448209593,0,,0,0,Monday,0,0,0,0,0,1,5,2,2,3,0,0,1,0,0,0
2018-04-30,7.0,11.55,10,95.0,1804304,4,79.2518033997529,0,,0,0,Monday,0,0,0,0,0,1,5,2,2,3,0,0,0,1,0,0
2018-04-30,7.0,11.55,10,95.0,1804305,5,349.222530501407,0,,0,0,Monday,0,0,0,0,0,1,5,2,2,3,0,0,0,0,1,0
2018-05-01,7.0,6.9875,13,63.0,1805011,1,0.0,0,,0,1,Tuesday,0,0,0,0,0,-1,6,2,1,3,1,0,0,0,0,0
2018-05-01,7.0,6.9875,13,63.0,1805012,2,0.0,0,,0,1,Tuesday,0,0,0,0,0,-1,6,2,1,3,0,1,0,0,0,0
2018-05-01,7.0,6.9875,13,63.0,1805013,3,0.0,0,,0,1,Tuesday,0,0,0,0,0,-1,6,2,1,3,0,0,1,0,0,0
2018-05-01,7.0,6.9875,13,63.0,1805014,4,0.0,0,,0,1,Tuesday,0,0,0,0,0,-1,6,2,1,3,0,0,0,1,0,0
2018-05-01,7.0,6.9875,13,63.0,1805015,5,0.0,0,,0,1,Tuesday,0,0,0,0,0,-1,6,2,1,3,0,0,0,0,1,0
2018-05-01,7.0,6.9875,13,63.0,1805016,6,0.0,0,,0,1,Tuesday,0,0,0,0,0,-1,6,2,1,3,0,0,0,0,0,1
2018-05-02,1.0,14.725,9,5.0,1805021,1,114.081337561043,0,,0,0,Wednesday,0,0,0,0,0,1,5,2,-1,1,1,0,0,0,0,0
2018-05-02,1.0,14.725,9,5.0,1805022,2,282.298347814055,0,,0,0,Wednesday,0,0,0,0,0,1,5,2,-1,1,0,1,0,0,0,0
2018-05-02,1.0,14.725,9,5.0,1805023,3,133.16692373125,0,,0,0,Wednesday,0,0,0,0,0,1,5,2,-1,1,0,0,1,0,0,0
2018-05-02,1.0,14.725,9,5.0,1805024,4,75.4233707731506,0,,0,0,Wednesday,0,0,0,0,0,1,5,2,-1,1,0,0,0,1,0,0
2018-05-02,1.0,14.725,9,5.0,1805025,5,206.162037259434,0,,0,0,Wednesday,0,0,0,0,0,1,5,2,-1,1,0,0,0,0,1,0
2018-05-03,1.0,12.5,14,0.0,1805031,1,123.975160122456,0,,0,0,Thursday,0,0,0,0,0,1,7,3,0,1,1,0,0,0,0,0
2018-05-03,1.0,12.5,14,0.0,1805032,2,286.817443390217,0,,0,0,Thursday,0,0,0,0,0,1,7,3,0,1,0,1,0,0,0,0
2018-05-03,1.0,12.5,14,0.0,1805033,3,118.845410091562,0,,0,0,Thursday,0,0,0,0,0,1,7,3,0,1,0,0,1,0,0,0
2018-05-03,1.0,12.5,14,0.0,1805034,4,62.2496029445585,0,,0,0,Thursday,0,0,0,0,0,1,7,3,0,1,0,0,0,1,0,0
2018-05-03,1.0,12.5,14,0.0,1805035,5,211.877965418872,0,,0,0,Thursday,0,0,0,0,0,1,7,3,0,1,0,0,0,0,1,0
2018-05-04,0.0,12.1875,10,5.0,1805041,1,98.2938513417318,0,,0,0,Friday,0,0,0,0,0,1,5,2,-1,0,1,0,0,0,0,0
2018-05-04,0.0,12.1875,10,5.0,1805042,2,296.771076281258,0,,0,0,Friday,0,0,0,0,0,1,5,2,-1,0,0,1,0,0,0,0
2018-05-04,0.0,12.1875,10,5.0,1805043,3,114.107429476625,0,,0,0,Friday,0,0,0,0,0,1,5,2,-1,0,0,0,1,0,0,0
2018-05-04,0.0,12.1875,10,5.0,1805044,4,92.6837079237316,0,,0,0,Friday,0,0,0,0,0,1,5,2,-1,0,0,0,0,1,0,0
2018-05-04,0.0,12.1875,10,5.0,1805045,5,248.601470830409,0,,0,0,Friday,0,0,0,0,0,1,5,2,-1,0,0,0,0,0,1,0
2018-05-05,0.0,14.75,9,5.0,1805051,1,127.687524931524,0,,0,0,Saturday,1,0,0,0,0,1,5,2,-1,0,1,0,0,0,0,0
2018-05-05,0.0,14.75,9,5.0,1805052,2,335.749134831014,0,,0,0,Saturday,1,0,0,0,0,1,5,2,-1,0,0,1,0,0,0,0
2018-05-05,0.0,14.75,9,5.0,1805053,3,152.122844865004,0,,0,0,Saturday,1,0,0,0,0,1,5,2,-1,0,0,0,1,0,0,0
2018-05-05,0.0,14.75,9,5.0,1805054,4,74.5568363291691,0,,0,0,Saturday,1,0,0,0,0,1,5,2,-1,0,0,0,0,1,0,0
2018-05-05,0.0,14.75,9,5.0,1805055,5,302.514155462507,0,,0,0,Saturday,1,0,0,0,0,1,5,2,-1,0,0,0,0,0,1,0
2018-05-07,0.0,20.825,11,0.0,1805071,1,134.486983298219,0,,0,0,Monday,0,0,0,0,0,2,6,2,0,0,1,0,0,0,0,0
2018-05-07,0.0,20.825,11,0.0,1805072,2,332.993115402227,0,,0,0,Monday,0,0,0,0,0,2,6,2,0,0,0,1,0,0,0,0
2018-05-07,0.0,20.825,11,0.0,1805073,3,149.514220844308,0,,0,0,Monday,0,0,0,0,0,2,6,2,0,0,0,0,1,0,0,0
2018-05-07,0.0,20.825,11,0.0,1805074,4,65.4915225744896,0,,0,0,Monday,0,0,0,0,0,2,6,2,0,0,0,0,0,1,0,0
2018-05-07,0.0,20.825,11,0.0,1805075,5,191.151457196548,0,,0,0,Monday,0,0,0,0,0,2,6,2,0,0,0,0,0,0,1,0
2018-05-08,0.0,22.3875,14,5.0,1805081,1,118.423159794704,0,,0,0,Tuesday,0,0,0,0,0,2,7,3,-1,0,1,0,0,0,0,0
2018-05-08,0.0,22.3875,14,5.0,1805082,2,334.044910217472,0,,0,0,Tuesday,0,0,0,0,0,2,7,3,-1,0,0,1,0,0,0,0
2018-05-08,0.0,22.3875,14,5.0,1805083,3,178.326054614077,0,,0,0,Tuesday,0,0,0,0,0,2,7,3,-1,0,0,0,1,0,0,0
2018-05-08,0.0,22.3875,14,5.0,1805084,4,101.61089470953,0,,0,0,Tuesday,0,0,0,0,0,2,7,3,-1,0,0,0,0,1,0,0
2018-05-08,0.0,22.3875,14,5.0,1805085,5,239.071406039709,0,,0,0,Tuesday,0,0,0,0,0,2,7,3,-1,0,0,0,0,0,1,0
2018-05-10,5.0,20.525,9,95.0,1805101,1,65.3700130129915,0,,0,1,Thursday,0,0,0,0,0,2,5,2,2,2,1,0,0,0,0,0
2018-05-10,5.0,20.525,9,95.0,1805102,2,499.73501307086,0,,0,1,Thursday,0,0,0,0,0,2,5,2,2,2,0,1,0,0,0,0
2018-05-10,5.0,20.525,9,95.0,1805103,3,213.620643844729,0,,0,1,Thursday,0,0,0,0,0,2,5,2,2,2,0,0,1,0,0,0
2018-05-10,5.0,20.525,9,95.0,1805104,4,85.5160842400277,0,,0,1,Thursday,0,0,0,0,0,2,5,2,2,2,0,0,0,1,0,0
2018-05-10,5.0,20.525,9,95.0,1805105,5,301.198360686431,0,,0,1,Thursday,0,0,0,0,0,2,5,2,2,2,0,0,0,0,1,0
2018-05-12,5.0,17.3375,10,0.0,1805121,1,150.026139523841,0,,0,0,Saturday,1,0,0,0,0,1,5,2,0,2,1,0,0,0,0,0
2018-05-12,5.0,17.3375,10,0.0,1805122,2,603.336444489448,0,,0,0,Saturday,1,0,0,0,0,1,5,2,0,2,0,1,0,0,0,0
2018-05-12,5.0,17.3375,10,0.0,1805123,3,287.096782778773,0,,0,0,Saturday,1,0,0,0,0,1,5,2,0,2,0,0,1,0,0,0
2018-05-12,5.0,17.3375,10,0.0,1805124,4,94.1739600656155,0,,0,0,Saturday,1,0,0,0,0,1,5,2,0,2,0,0,0,1,0,0
2018-05-12,5.0,17.3375,10,0.0,1805125,5,279.270036711318,0,,0,0,Saturday,1,0,0,0,0,1,5,2,0,2,0,0,0,0,1,0
2018-05-13,2.0,17.25,12,10.0,1805131,1,86.0125611140966,0,,0,0,Sunday,1,0,0,0,0,1,6,2,-1,1,1,0,0,0,0,0
2018-05-13,2.0,17.25,12,10.0,1805132,2,569.357169583136,0,,0,0,Sunday,1,0,0,0,0,1,6,2,-1,1,0,1,0,0,0,0
2018-05-13,2.0,17.25,12,10.0,1805133,3,283.683773802826,0,,0,0,Sunday,1,0,0,0,0,1,6,2,-1,1,0,0,1,0,0,0
2018-05-13,2.0,17.25,12,10.0,1805134,4,80.0259008484754,0,,0,0,Sunday,1,0,0,0,0,1,6,2,-1,1,0,0,0,1,0,0
2018-05-13,2.0,17.25,12,10.0,1805135,5,292.453462601628,0,,0,0,Sunday,1,0,0,0,0,1,6,2,-1,1,0,0,0,0,1,0
2018-05-14,0.0,18.8875,11,5.0,1805141,1,98.758369396784,0,,0,0,Monday,0,0,0,0,0,1,6,2,-1,0,1,0,0,0,0,0
2018-05-14,0.0,18.8875,11,5.0,1805142,2,300.112315547696,0,,0,0,Monday,0,0,0,0,0,1,6,2,-1,0,0,1,0,0,0,0
2018-05-14,0.0,18.8875,11,5.0,1805143,3,109.487563951608,0,,0,0,Monday,0,0,0,0,0,1,6,2,-1,0,0,0,1,0,0,0
2018-05-14,0.0,18.8875,11,5.0,1805144,4,53.6251718774275,0,,0,0,Monday,0,0,0,0,0,1,6,2,-1,0,0,0,0,1,0,0
2018-05-14,0.0,18.8875,11,5.0,1805145,5,256.374272515731,0,,0,0,Monday,0,0,0,0,0,1,6,2,-1,0,0,0,0,0,1,0
2018-05-15,0.0,18.0,9,0.0,1805151,1,98.0353644636131,0,,0,0,Tuesday,0,0,0,0,0,1,5,2,0,0,1,0,0,0,0,0
2018-05-15,0.0,18.0,9,0.0,1805152,2,317.256749063426,0,,0,0,Tuesday,0,0,0,0,0,1,5,2,0,0,0,1,0,0,0,0
2018-05-15,0.0,18.0,9,0.0,1805153,3,128.242788342459,0,,0,0,Tuesday,0,0,0,0,0,1,5,2,0,0,0,0,1,0,0,0
2018-05-15,0.0,18.0,9,0.0,1805154,4,57.3572122605313,0,,0,0,Tuesday,0,0,0,0,0,1,5,2,0,0,0,0,0,1,0,0
2018-05-15,0.0,18.0,9,0.0,1805155,5,237.920001987091,0,,0,0,Tuesday,0,0,0,0,0,1,5,2,0,0,0,0,0,0,1,0
2018-05-16,5.0,20.5625,13,21.0,1805161,1,73.5620132092815,0,,0,0,Wednesday,0,0,0,0,0,2,6,2,0,2,1,0,0,0,0,0
2018-05-16,5.0,20.5625,13,21.0,1805162,2,290.487638319958,0,,0,0,Wednesday,0,0,0,0,0,2,6,2,0,2,0,1,0,0,0,0
2018-05-16,5.0,20.5625,13,21.0,1805163,3,117.19208049046,0,,0,0,Wednesday,0,0,0,0,0,2,6,2,0,2,0,0,1,0,0,0
2018-05-16,5.0,20.5625,13,21.0,1805164,4,37.6694699883667,0,,0,0,Wednesday,0,0,0,0,0,2,6,2,0,2,0,0,0,1,0,0
2018-05-16,5.0,20.5625,13,21.0,1805165,5,200.828305480515,0,,0,0,Wednesday,0,0,0,0,0,2,6,2,0,2,0,0,0,0,1,0
2018-05-17,3.0,15.2875,10,5.0,1805171,1,129.846043854855,0,,0,0,Thursday,0,0,0,0,0,1,5,2,-1,1,1,0,0,0,0,0
2018-05-17,3.0,15.2875,10,5.0,1805172,2,335.998442417482,0,,0,0,Thursday,0,0,0,0,0,1,5,2,-1,1,0,1,0,0,0,0
2018-05-17,3.0,15.2875,10,5.0,1805173,3,143.116719553358,0,,0,0,Thursday,0,0,0,0,0,1,5,2,-1,1,0,0,1,0,0,0
2018-05-17,3.0,15.2875,10,5.0,1805174,4,73.6990571896891,0,,0,0,Thursday,0,0,0,0,0,1,5,2,-1,1,0,0,0,1,0,0
2018-05-17,3.0,15.2875,10,5.0,1805175,5,208.662279549737,0,,0,0,Thursday,0,0,0,0,0,1,5,2,-1,1,0,0,0,0,1,0
2018-05-18,7.0,14.75,9,0.0,1805181,1,127.204797376274,0,,0,0,Friday,0,0,0,0,0,1,5,2,0,3,1,0,0,0,0,0
2018-05-18,7.0,14.75,9,0.0,1805182,2,287.728335701492,0,,0,0,Friday,0,0,0,0,0,1,5,2,0,3,0,1,0,0,0,0
2018-05-18,7.0,14.75,9,0.0,1805183,3,128.828507929134,0,,0,0,Friday,0,0,0,0,0,1,5,2,0,3,0,0,1,0,0,0
2018-05-18,7.0,14.75,9,0.0,1805184,4,68.1714940213294,0,,0,0,Friday,0,0,0,0,0,1,5,2,0,3,0,0,0,1,0,0
2018-05-18,7.0,14.75,9,0.0,1805185,5,252.589701591671,0,,0,0,Friday,0,0,0,0,0,1,5,2,0,3,0,0,0,0,1,0
2018-05-19,6.0,14.9125,8,0.0,1805191,1,169.221578127274,0,,0,0,Saturday,1,0,0,0,0,1,5,2,0,2,1,0,0,0,0,0
2018-05-19,6.0,14.9125,8,0.0,1805192,2,496.293121281773,0,,0,0,Saturday,1,0,0,0,0,1,5,2,0,2,0,1,0,0,0,0
2018-05-19,6.0,14.9125,8,0.0,1805193,3,223.624171765277,0,,0,0,Saturday,1,0,0,0,0,1,5,2,0,2,0,0,1,0,0,0
2018-05-19,6.0,14.9125,8,0.0,1805194,4,77.9819906254498,0,,0,0,Saturday,1,0,0,0,0,1,5,2,0,2,0,0,0,1,0,0
2018-05-19,6.0,14.9125,8,0.0,1805195,5,325.731571782838,0,,0,0,Saturday,1,0,0,0,0,1,5,2,0,2,0,0,0,0,1,0
2018-05-20,0.0,18.9,13,5.0,1805201,1,107.80986732414,0,,0,0,Sunday,1,0,0,0,0,1,6,2,-1,0,1,0,0,0,0,0
2018-05-20,0.0,18.9,13,5.0,1805202,2,612.504912138074,0,,0,0,Sunday,1,0,0,0,0,1,6,2,-1,0,0,1,0,0,0,0
2018-05-20,0.0,18.9,13,5.0,1805203,3,305.100783157298,0,,0,0,Sunday,1,0,0,0,0,1,6,2,-1,0,0,0,1,0,0,0
2018-05-20,0.0,18.9,13,5.0,1805204,4,65.4187870817839,0,,0,0,Sunday,1,0,0,0,0,1,6,2,-1,0,0,0,0,1,0,0
2018-05-20,0.0,18.9,13,5.0,1805205,5,330.380607140183,0,,0,0,Sunday,1,0,0,0,0,1,6,2,-1,0,0,0,0,0,1,0
2018-05-21,0.0,18.5125,16,5.0,1805211,1,0.0,0,,0,1,Monday,0,0,0,0,0,1,7,3,-1,0,1,0,0,0,0,0
2018-05-21,0.0,18.5125,16,5.0,1805212,2,0.0,0,,0,1,Monday,0,0,0,0,0,1,7,3,-1,0,0,1,0,0,0,0
2018-05-21,0.0,18.5125,16,5.0,1805213,3,0.0,0,,0,1,Monday,0,0,0,0,0,1,7,3,-1,0,0,0,1,0,0,0
2018-05-21,0.0,18.5125,16,5.0,1805214,4,0.0,0,,0,1,Monday,0,0,0,0,0,1,7,3,-1,0,0,0,0,1,0,0
2018-05-21,0.0,18.5125,16,5.0,1805215,5,0.0,0,,0,1,Monday,0,0,0,0,0,1,7,3,-1,0,0,0,0,0,1,0
2018-05-21,0.0,18.5125,16,5.0,1805216,6,0.0,0,,0,1,Monday,0,0,0,0,0,1,7,3,-1,0,0,0,0,0,0,1
2018-05-22,0.0,20.325,13,5.0,1805221,1,156.307236988041,0,,0,0,Tuesday,0,0,0,0,0,2,6,2,-1,0,1,0,0,0,0,0
2018-05-22,0.0,20.325,13,5.0,1805222,2,439.983048890548,0,,0,0,Tuesday,0,0,0,0,0,2,6,2,-1,0,0,1,0,0,0,0
2018-05-22,0.0,20.325,13,5.0,1805223,3,191.073379157625,0,,0,0,Tuesday,0,0,0,0,0,2,6,2,-1,0,0,0,1,0,0,0
2018-05-22,0.0,20.325,13,5.0,1805224,4,70.2272839676609,0,,0,0,Tuesday,0,0,0,0,0,2,6,2,-1,0,0,0,0,1,0,0
2018-05-22,0.0,20.325,13,5.0,1805225,5,246.919595782246,0,,0,0,Tuesday,0,0,0,0,0,2,6,2,-1,0,0,0,0,0,1,0
2018-05-23,0.0,20.1625,10,0.0,1805231,1,109.786783071564,0,,0,0,Wednesday,0,0,0,0,0,2,5,2,0,0,1,0,0,0,0,0
2018-05-23,0.0,20.1625,10,0.0,1805232,2,377.171736527627,0,,0,0,Wednesday,0,0,0,0,0,2,5,2,0,0,0,1,0,0,0,0
2018-05-23,0.0,20.1625,10,0.0,1805233,3,169.755098557206,0,,0,0,Wednesday,0,0,0,0,0,2,5,2,0,0,0,0,1,0,0,0
2018-05-23,0.0,20.1625,10,0.0,1805234,4,73.4853551775741,0,,0,0,Wednesday,0,0,0,0,0,2,5,2,0,0,0,0,0,1,0,0
2018-05-23,0.0,20.1625,10,0.0,1805235,5,261.987888413387,0,,0,0,Wednesday,0,0,0,0,0,2,5,2,0,0,0,0,0,0,1,0
2018-05-24,0.0,20.35,15,5.0,1805241,1,108.54624822638,0,,0,0,Thursday,0,0,0,0,0,2,7,3,-1,0,1,0,0,0,0,0
2018-05-24,0.0,20.35,15,5.0,1805242,2,442.077053223315,0,,0,0,Thursday,0,0,0,0,0,2,7,3,-1,0,0,1,0,0,0,0
2018-05-24,0.0,20.35,15,5.0,1805243,3,211.514459288962,0,,0,0,Thursday,0,0,0,0,0,2,7,3,-1,0,0,0,1,0,0,0
2018-05-24,0.0,20.35,15,5.0,1805244,4,27.433725861826,0,,0,0,Thursday,0,0,0,0,0,2,7,3,-1,0,0,0,0,1,0,0
2018-05-24,0.0,20.35,15,5.0,1805245,5,282.324748821077,0,,0,0,Thursday,0,0,0,0,0,2,7,3,-1,0,0,0,0,0,1,0
2018-05-25,0.0,19.775,16,5.0,1805251,1,123.517143533616,0,,0,0,Friday,0,0,0,0,0,1,7,3,-1,0,1,0,0,0,0,0
2018-05-25,0.0,19.775,16,5.0,1805252,2,434.548805085972,0,,0,0,Friday,0,0,0,0,0,1,7,3,-1,0,0,1,0,0,0,0
2018-05-25,0.0,19.775,16,5.0,1805253,3,247.21864973227,0,,0,0,Friday,0,0,0,0,0,1,7,3,-1,0,0,0,1,0,0,0
2018-05-25,0.0,19.775,16,5.0,1805254,4,52.1670176955289,0,,0,0,Friday,0,0,0,0,0,1,7,3,-1,0,0,0,0,1,0,0
2018-05-25,0.0,19.775,16,5.0,1805255,5,263.537547106143,0,,0,0,Friday,0,0,0,0,0,1,7,3,-1,0,0,0,0,0,1,0
2018-05-26,0.0,19.875,11,5.0,1805261,1,152.999422087259,0,,0,0,Saturday,1,0,0,0,0,1,6,2,-1,0,1,0,0,0,0,0
2018-05-26,0.0,19.875,11,5.0,1805262,2,576.159876838086,0,,0,0,Saturday,1,0,0,0,0,1,6,2,-1,0,0,1,0,0,0,0
2018-05-26,0.0,19.875,11,5.0,1805263,3,311.407509119781,0,,0,0,Saturday,1,0,0,0,0,1,6,2,-1,0,0,0,1,0,0,0
2018-05-26,0.0,19.875,11,5.0,1805264,4,85.097600524964,0,,0,0,Saturday,1,0,0,0,0,1,6,2,-1,0,0,0,0,1,0,0
2018-05-26,0.0,19.875,11,5.0,1805265,5,256.302811541552,0,,0,0,Saturday,1,0,0,0,0,1,6,2,-1,0,0,0,0,0,1,0
2018-05-27,7.0,16.425,12,20.0,1805271,1,99.6705421509629,0,,0,0,Sunday,1,0,0,0,0,1,6,2,0,3,1,0,0,0,0,0
2018-05-27,7.0,16.425,12,20.0,1805272,2,551.785889665344,0,,0,0,Sunday,1,0,0,0,0,1,6,2,0,3,0,1,0,0,0,0
2018-05-27,7.0,16.425,12,20.0,1805273,3,311.204724522649,0,,0,0,Sunday,1,0,0,0,0,1,6,2,0,3,0,0,1,0,0,0
2018-05-27,7.0,16.425,12,20.0,1805274,4,87.1009984834016,0,,0,0,Sunday,1,0,0,0,0,1,6,2,0,3,0,0,0,1,0,0
2018-05-27,7.0,16.425,12,20.0,1805275,5,296.455672065359,0,,0,0,Sunday,1,0,0,0,0,1,6,2,0,3,0,0,0,0,1,0
2018-05-28,2.0,20.2125,10,5.0,1805281,1,157.41929138371,0,,0,0,Monday,0,0,0,0,0,2,5,2,-1,1,1,0,0,0,0,0
2018-05-28,2.0,20.2125,10,5.0,1805282,2,327.612062095694,0,,0,0,Monday,0,0,0,0,0,2,5,2,-1,1,0,1,0,0,0,0
2018-05-28,2.0,20.2125,10,5.0,1805283,3,162.439462643652,0,,0,0,Monday,0,0,0,0,0,2,5,2,-1,1,0,0,1,0,0,0
2018-05-28,2.0,20.2125,10,5.0,1805284,4,37.9547198477045,0,,0,0,Monday,0,0,0,0,0,2,5,2,-1,1,0,0,0,1,0,0
2018-05-28,2.0,20.2125,10,5.0,1805285,5,249.516309840441,0,,0,0,Monday,0,0,0,0,0,2,5,2,-1,1,0,0,0,0,1,0
2018-05-29,0.0,23.4625,14,5.0,1805291,1,106.471684824603,0,,0,0,Tuesday,0,0,0,0,0,2,7,3,-1,0,1,0,0,0,0,0
2018-05-29,0.0,23.4625,14,5.0,1805292,2,362.197879902027,0,,0,0,Tuesday,0,0,0,0,0,2,7,3,-1,0,0,1,0,0,0,0
2018-05-29,0.0,23.4625,14,5.0,1805293,3,158.651320049942,0,,0,0,Tuesday,0,0,0,0,0,2,7,3,-1,0,0,0,1,0,0,0
2018-05-29,0.0,23.4625,14,5.0,1805294,4,77.5184361046197,0,,0,0,Tuesday,0,0,0,0,0,2,7,3,-1,0,0,0,0,1,0,0
2018-05-29,0.0,23.4625,14,5.0,1805295,5,245.468318245709,0,,0,0,Tuesday,0,0,0,0,0,2,7,3,-1,0,0,0,0,0,1,0
2018-05-30,1.0,23.1875,11,17.0,1805301,1,112.241407941627,0,,0,0,Wednesday,0,0,0,0,0,2,6,2,-1,1,1,0,0,0,0,0
2018-05-30,1.0,23.1875,11,17.0,1805302,2,311.095499034225,0,,0,0,Wednesday,0,0,0,0,0,2,6,2,-1,1,0,1,0,0,0,0
2018-05-30,1.0,23.1875,11,17.0,1805303,3,160.3217968442,0,,0,0,Wednesday,0,0,0,0,0,2,6,2,-1,1,0,0,1,0,0,0
2018-05-30,1.0,23.1875,11,17.0,1805304,4,60.5240997148559,0,,0,0,Wednesday,0,0,0,0,0,2,6,2,-1,1,0,0,0,1,0,0
2018-05-30,1.0,23.1875,11,17.0,1805305,5,259.960133518037,0,,0,0,Wednesday,0,0,0,0,0,2,6,2,-1,1,0,0,0,0,1,0
2018-05-31,0.0,21.8875,14,5.0,1805311,1,111.26691705832,0,,0,0,Thursday,0,0,0,0,0,2,7,3,-1,0,1,0,0,0,0,0
2018-05-31,0.0,21.8875,14,5.0,1805312,2,365.992856392316,0,,0,0,Thursday,0,0,0,0,0,2,7,3,-1,0,0,1,0,0,0,0
2018-05-31,0.0,21.8875,14,5.0,1805313,3,146.549349936418,0,,0,0,Thursday,0,0,0,0,0,2,7,3,-1,0,0,0,1,0,0,0
2018-05-31,0.0,21.8875,14,5.0,1805314,4,49.7546528574438,0,,0,0,Thursday,0,0,0,0,0,2,7,3,-1,0,0,0,0,1,0,0
2018-05-31,0.0,21.8875,14,5.0,1805315,5,270.054824412474,0,,0,0,Thursday,0,0,0,0,0,2,7,3,-1,0,0,0,0,0,1,0
2018-06-01,0.0,21.375,12,5.0,1806011,1,171.352211320836,0,,0,0,Friday,0,0,0,0,0,2,6,2,-1,0,1,0,0,0,0,0
2018-06-01,0.0,21.375,12,5.0,1806012,2,391.076358799694,0,,0,0,Friday,0,0,0,0,0,2,6,2,-1,0,0,1,0,0,0,0
2018-06-01,0.0,21.375,12,5.0,1806013,3,196.04793646865,0,,0,0,Friday,0,0,0,0,0,2,6,2,-1,0,0,0,1,0,0,0
2018-06-01,0.0,21.375,12,5.0,1806014,4,72.5548403923688,0,,0,0,Friday,0,0,0,0,0,2,6,2,-1,0,0,0,0,1,0,0
2018-06-01,0.0,21.375,12,5.0,1806015,5,299.63206566763,0,,0,0,Friday,0,0,0,0,0,2,6,2,-1,0,0,0,0,0,1,0
2018-06-02,1.0,22.8875,10,5.0,1806021,1,145.082493830242,0,,0,0,Saturday,1,0,0,0,0,2,5,2,-1,1,1,0,0,0,0,0
2018-06-02,1.0,22.8875,10,5.0,1806022,2,521.650312193202,0,,0,0,Saturday,1,0,0,0,0,2,5,2,-1,1,0,1,0,0,0,0
2018-06-02,1.0,22.8875,10,5.0,1806023,3,258.202812224251,0,,0,0,Saturday,1,0,0,0,0,2,5,2,-1,1,0,0,1,0,0,0
2018-06-02,1.0,22.8875,10,5.0,1806024,4,62.9124810333617,0,,0,0,Saturday,1,0,0,0,0,2,5,2,-1,1,0,0,0,1,0,0
2018-06-02,1.0,22.8875,10,5.0,1806025,5,340.519101625788,0,,0,0,Saturday,1,0,0,0,0,2,5,2,-1,1,0,0,0,0,1,0
2018-06-03,7.0,19.275,9,0.0,1806031,1,78.971045287569,0,,0,0,Sunday,1,0,0,0,0,1,5,2,0,3,1,0,0,0,0,0
2018-06-03,7.0,19.275,9,0.0,1806032,2,464.730872024382,0,,0,0,Sunday,1,0,0,0,0,1,5,2,0,3,0,1,0,0,0,0
2018-06-03,7.0,19.275,9,0.0,1806033,3,275.442535237438,0,,0,0,Sunday,1,0,0,0,0,1,5,2,0,3,0,0,1,0,0,0
2018-06-03,7.0,19.275,9,0.0,1806034,4,70.1967187196386,0,,0,0,Sunday,1,0,0,0,0,1,5,2,0,3,0,0,0,1,0,0
2018-06-03,7.0,19.275,9,0.0,1806035,5,240.282735776938,0,,0,0,Sunday,1,0,0,0,0,1,5,2,0,3,0,0,0,0,1,0
2018-06-04,5.0,19.25,14,20.0,1806041,1,130.480133704068,0,,0,0,Monday,0,0,0,0,0,1,7,3,0,2,1,0,0,0,0,0
2018-06-04,5.0,19.25,14,20.0,1806042,2,343.426223803643,0,,0,0,Monday,0,0,0,0,0,1,7,3,0,2,0,1,0,0,0,0
2018-06-04,5.0,19.25,14,20.0,1806043,3,143.940547738714,0,,0,0,Monday,0,0,0,0,0,1,7,3,0,2,0,0,1,0,0,0
2018-06-04,5.0,19.25,14,20.0,1806044,4,89.2729377064413,0,,0,0,Monday,0,0,0,0,0,1,7,3,0,2,0,0,0,1,0,0
2018-06-04,5.0,19.25,14,20.0,1806045,5,255.7161632198,0,,0,0,Monday,0,0,0,0,0,1,7,3,0,2,0,0,0,0,1,0
2018-06-05,0.0,19.7,10,5.0,1806051,1,149.0974286003,0,,0,0,Tuesday,0,0,0,0,0,1,5,2,-1,0,1,0,0,0,0,0
