Datum,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,id,Warengruppe,Umsatz,KiWo,Ferien,Is_Ferien,Holiday,Bewoelkung_Imputed,Wettercode_Imputed
2018-07-03,0,22.4875,9,5,1807032,2,456.488427608042,0,,0,0,0,0
2018-07-03,0,22.4875,9,5,1807033,3,166.357391348145,0,,0,0,0,0
2018-07-03,0,22.4875,9,5,1807034,4,53.5247684644624,0,,0,0,0,0
2018-07-03,0,22.4875,9,5,1807035,5,375.183777236051,0,,0,0,0,0
2018-07-04,5,19.7,9,21,1807041,1,109.364720126691,0,,0,0,0,1
2018-07-04,5,19.7,9,21,1807042,2,442.803643928112,0,,0,0,0,1
2018-07-04,5,19.7,9,21,1807043,3,176.796513441915,0,,0,0,0,1
2018-07-04,5,19.7,9,21,1807044,4,80.0791978861617,0,,0,0,0,1
2018-07-04,5,19.7,9,21,1807045,5,320.560420020722,0,,0,0,0,1
2018-07-05,7,17.5,12,20,1807051,1,116.912047862458,0,,0,0,0,0
2018-07-05,7,17.5,12,20,1807052,2,459.350487108825,0,,0,0,0,0
2018-07-05,7,17.5,12,20,1807053,3,218.055711841422,0,,0,0,0,0
2018-07-05,7,17.5,12,20,1807054,4,74.4295025189987,0,,0,0,0,0
2018-07-05,7,17.5,12,20,1807055,5,326.454338026984,0,,0,0,0,0
2018-07-06,0,20.5125,18,5,1807061,1,125.795744991444,0,,0,0,0,0
2018-07-06,0,20.5125,18,5,1807062,2,434.205209218693,0,,0,0,0,0
2018-07-06,0,20.5125,18,5,1807063,3,233.461803865928,0,,0,0,0,0
2018-07-06,0,20.5125,18,5,1807064,4,70.382242484533,0,,0,0,0,0
2018-07-06,0,20.5125,18,5,1807065,5,341.902764855412,0,,0,0,0,0
2018-07-07,0,20.25,19,5,1807071,1,191.54454865792,0,,0,0,0,0
2018-07-07,0,20.25,19,5,1807072,2,524.024023931459,0,,0,0,0,0
2018-07-07,0,20.25,19,5,1807073,3,289.921816234279,0,,0,0,0,0
2018-07-07,0,20.25,19,5,1807074,4,62.1501168323456,0,,0,0,0,0
2018-07-07,0,20.25,19,5,1807075,5,356.139309359314,0,,0,0,0,0
2018-07-08,0,23.0,10,5,1807081,1,91.3700330488367,0,,0,0,0,0
2018-07-08,0,23.0,10,5,1807082,2,593.024525346138,0,,0,0,0,0
2018-07-08,0,23.0,10,5,1807083,3,301.517746301254,0,,0,0,0,0
2018-07-08,0,23.0,10,5,1807084,4,64.4410669363211,0,,0,0,0,0
2018-07-08,0,23.0,10,5,1807085,5,280.607920878796,0,,0,0,0,0
2018-07-09,6,16.75,18,0,1807091,1,229.749812826633,0,Sommerferien,1,0,0,0
2018-07-09,6,16.75,18,0,1807092,2,535.65807004049,0,Sommerferien,1,0,0,0
2018-07-09,6,16.75,18,0,1807093,3,260.209070681143,0,Sommerferien,1,0,0,0
2018-07-09,6,16.75,18,0,1807094,4,62.8611925638227,0,Sommerferien,1,0,0,0
2018-07-09,6,16.75,18,0,1807095,5,341.583244542908,0,Sommerferien,1,0,0,0
2018-07-10,2,18.675,15,5,1807101,1,161.388287131381,0,Sommerferien,1,0,0,0
2018-07-10,2,18.675,15,5,1807102,2,496.190584851956,0,Sommerferien,1,0,0,0
2018-07-10,2,18.675,15,5,1807103,3,231.022738407076,0,Sommerferien,1,0,0,0
2018-07-10,2,18.675,15,5,1807104,4,42.7230534757185,0,Sommerferien,1,0,0,0
2018-07-10,2,18.675,15,5,1807105,5,314.82901140181,0,Sommerferien,1,0,0,0
2018-07-11,7,19.625,12,21,1807111,1,182.146767161495,0,Sommerferien,1,0,0,0
2018-07-11,7,19.625,12,21,1807112,2,505.244315555348,0,Sommerferien,1,0,0,0
2018-07-11,7,19.625,12,21,1807113,3,223.184006745399,0,Sommerferien,1,0,0,0
2018-07-11,7,19.625,12,21,1807114,4,88.3289090240568,0,Sommerferien,1,0,0,0
2018-07-11,7,19.625,12,21,1807115,5,372.322714037489,0,Sommerferien,1,0,0,0
2018-07-12,1,26.075,14,5,1807121,1,207.879339995873,0,Sommerferien,1,0,0,1
2018-07-12,1,26.075,14,5,1807122,2,528.582312248941,0,Sommerferien,1,0,0,1
2018-07-12,1,26.075,14,5,1807123,3,225.776865057334,0,Sommerferien,1,0,0,1
2018-07-12,1,26.075,14,5,1807124,4,118.081149876388,0,Sommerferien,1,0,0,1
2018-07-12,1,26.075,14,5,1807125,5,284.685669931316,0,Sommerferien,1,0,0,1
2018-07-13,0,23.975,13,5,1807131,1,212.722414977186,0,Sommerferien,1,0,0,0
2018-07-13,0,23.975,13,5,1807132,2,553.47201422411,0,Sommerferien,1,0,0,0
2018-07-13,0,23.975,13,5,1807133,3,288.029917196184,0,Sommerferien,1,0,0,0
2018-07-13,0,23.975,13,5,1807134,4,69.4569519950266,0,Sommerferien,1,0,0,0
2018-07-13,0,23.975,13,5,1807135,5,279.348150312173,0,Sommerferien,1,0,0,0
2018-07-14,7,17.7625,12,0,1807141,1,212.000188627887,0,Sommerferien,1,0,0,0
2018-07-14,7,17.7625,12,0,1807142,2,630.686820328078,0,Sommerferien,1,0,0,0
2018-07-14,7,17.7625,12,0,1807143,3,361.883970744595,0,Sommerferien,1,0,0,0
2018-07-14,7,17.7625,12,0,1807144,4,109.527829403884,0,Sommerferien,1,0,0,0
2018-07-14,7,17.7625,12,0,1807145,5,274.125088686032,0,Sommerferien,1,0,0,0
2018-07-15,2,23.2,9,5,1807151,1,119.132803761786,0,Sommerferien,1,0,0,0
2018-07-15,2,23.2,9,5,1807152,2,663.320488243827,0,Sommerferien,1,0,0,0
2018-07-15,2,23.2,9,5,1807153,3,383.539764713205,0,Sommerferien,1,0,0,0
2018-07-15,2,23.2,9,5,1807154,4,103.222808871659,0,Sommerferien,1,0,0,0
2018-07-15,2,23.2,9,5,1807155,5,202.681914741377,0,Sommerferien,1,0,0,0
2018-07-16,0,24.25,9,5,1807161,1,208.643527692918,0,Sommerferien,1,0,0,0
2018-07-16,0,24.25,9,5,1807162,2,577.869076971806,0,Sommerferien,1,0,0,0
2018-07-16,0,24.25,9,5,1807163,3,279.080033941839,0,Sommerferien,1,0,0,0
2018-07-16,0,24.25,9,5,1807164,4,65.5010025493488,0,Sommerferien,1,0,0,0
2018-07-16,0,24.25,9,5,1807165,5,251.142432205376,0,Sommerferien,1,0,0,0
2018-07-17,0,26.775,10,0,1807171,1,197.264834738044,0,Sommerferien,1,0,0,1
2018-07-17,0,26.775,10,0,1807172,2,608.053426695861,0,Sommerferien,1,0,0,1
2018-07-17,0,26.775,10,0,1807173,3,322.440260775893,0,Sommerferien,1,0,0,1
2018-07-17,0,26.775,10,0,1807174,4,77.5317706977608,0,Sommerferien,1,0,0,1
2018-07-17,0,26.775,10,0,1807175,5,307.595292672601,0,Sommerferien,1,0,0,1
2018-07-18,3,23.866666,13,0,1807181,1,137.708586986464,0,Sommerferien,1,0,0,0
2018-07-18,3,23.866666,13,0,1807182,2,619.546252444028,0,Sommerferien,1,0,0,0
2018-07-18,3,23.866666,13,0,1807183,3,307.917253388314,0,Sommerferien,1,0,0,0
2018-07-18,3,23.866666,13,0,1807184,4,90.6551065634781,0,Sommerferien,1,0,0,0
2018-07-18,3,23.866666,13,0,1807185,5,347.857481802793,0,Sommerferien,1,0,0,0
2018-07-19,2,22.575,13,0,1807191,1,200.859004330066,0,Sommerferien,1,0,0,1
2018-07-19,2,22.575,13,0,1807192,2,619.309005906989,0,Sommerferien,1,0,0,1
2018-07-19,2,22.575,13,0,1807193,3,334.668701817439,0,Sommerferien,1,0,0,1
2018-07-19,2,22.575,13,0,1807194,4,94.2314254667837,0,Sommerferien,1,0,0,1
2018-07-19,2,22.575,13,0,1807195,5,345.908520540692,0,Sommerferien,1,0,0,1
2018-07-20,0,22.775,9,0,1807201,1,152.255425827064,0,Sommerferien,1,0,0,0
2018-07-20,0,22.775,9,0,1807202,2,606.795258489311,0,Sommerferien,1,0,0,0
2018-07-20,0,22.775,9,0,1807203,3,305.416244754035,0,Sommerferien,1,0,0,0
2018-07-20,0,22.775,9,0,1807204,4,95.9236728001448,0,Sommerferien,1,0,0,0
2018-07-20,0,22.775,9,0,1807205,5,214.679932896498,0,Sommerferien,1,0,0,0
2018-07-21,0,25.0625,10,0,1807211,1,184.333715320185,0,Sommerferien,1,0,0,0
2018-07-21,0,25.0625,10,0,1807212,2,751.688618797138,0,Sommerferien,1,0,0,0
2018-07-21,0,25.0625,10,0,1807213,3,393.212012402375,0,Sommerferien,1,0,0,0
2018-07-21,0,25.0625,10,0,1807214,4,91.5962742377594,0,Sommerferien,1,0,0,0
2018-07-21,0,25.0625,10,0,1807215,5,240.699232662494,0,Sommerferien,1,0,0,0
2018-07-22,1,25.0375,13,5,1807221,1,130.857888069408,0,Sommerferien,1,0,0,0
2018-07-22,1,25.0375,13,5,1807222,2,724.31811590469,0,Sommerferien,1,0,0,0
2018-07-22,1,25.0375,13,5,1807223,3,429.920288482338,0,Sommerferien,1,0,0,0
2018-07-22,1,25.0375,13,5,1807224,4,82.3718063303726,0,Sommerferien,1,0,0,0
2018-07-22,1,25.0375,13,5,1807225,5,259.770398937938,0,Sommerferien,1,0,0,0
2018-07-23,3,24.8375,10,0,1807231,1,170.806669011279,0,Sommerferien,1,0,0,1
2018-07-23,3,24.8375,10,0,1807232,2,577.95877861105,0,Sommerferien,1,0,0,1
2018-07-23,3,24.8375,10,0,1807233,3,325.690202796677,0,Sommerferien,1,0,0,1
2018-07-23,3,24.8375,10,0,1807234,4,78.4432557604295,0,Sommerferien,1,0,0,1
2018-07-23,3,24.8375,10,0,1807235,5,353.698258875291,0,Sommerferien,1,0,0,1
2018-07-24,0,28.1,10,5,1807241,1,157.350119671548,0,Sommerferien,1,0,0,0
2018-07-24,0,28.1,10,5,1807242,2,595.267964680523,0,Sommerferien,1,0,0,0
2018-07-24,0,28.1,10,5,1807243,3,302.39642639545,0,Sommerferien,1,0,0,0
2018-07-24,0,28.1,10,5,1807244,4,66.2753183828195,0,Sommerferien,1,0,0,0
2018-07-24,0,28.1,10,5,1807245,5,240.303089815913,0,Sommerferien,1,0,0,0
2018-07-25,1,28.425,11,61,1807251,1,133.595167634802,0,Sommerferien,1,0,0,0
2018-07-25,1,28.425,11,61,1807252,2,651.748087737109,0,Sommerferien,1,0,0,0
2018-07-25,1,28.425,11,61,1807253,3,337.228464128544,0,Sommerferien,1,0,0,0
2018-07-25,1,28.425,11,61,1807254,4,73.4599229902164,0,Sommerferien,1,0,0,0
2018-07-25,1,28.425,11,61,1807255,5,230.939921303496,0,Sommerferien,1,0,0,0
2018-07-26,0,28.875,12,5,1807261,1,202.537258911938,0,Sommerferien,1,0,0,0
2018-07-26,0,28.875,12,5,1807262,2,628.287763132202,0,Sommerferien,1,0,0,0
2018-07-26,0,28.875,12,5,1807263,3,339.641098219397,0,Sommerferien,1,0,0,0
2018-07-26,0,28.875,12,5,1807264,4,70.2365452984104,0,Sommerferien,1,0,0,0
2018-07-26,0,28.875,12,5,1807265,5,326.00606375453,0,Sommerferien,1,0,0,0
2018-07-27,0,27.5875,16,5,1807271,1,198.225522569542,0,Sommerferien,1,0,0,0
2018-07-27,0,27.5875,16,5,1807272,2,677.415844284098,0,Sommerferien,1,0,0,0
2018-07-27,0,27.5875,16,5,1807273,3,333.774098644297,0,Sommerferien,1,0,0,0
2018-07-27,0,27.5875,16,5,1807274,4,65.5637342177303,0,Sommerferien,1,0,0,0
2018-07-27,0,27.5875,16,5,1807275,5,297.867852888248,0,Sommerferien,1,0,0,0
2018-07-28,3,28.75,11,95,1807281,1,214.470393074174,0,Sommerferien,1,0,0,0
2018-07-28,3,28.75,11,95,1807282,2,716.576824811507,0,Sommerferien,1,0,0,0
2018-07-28,3,28.75,11,95,1807283,3,371.819769806308,0,Sommerferien,1,0,0,0
2018-07-28,3,28.75,11,95,1807284,4,54.04742181413,0,Sommerferien,1,0,0,0
2018-07-28,3,28.75,11,95,1807285,5,290.024007470062,0,Sommerferien,1,0,0,0
2018-07-29,0,24.55,6,0,1807291,1,129.801991483483,0,Sommerferien,1,0,0,1
2018-07-29,0,24.55,6,0,1807292,2,721.822447100687,0,Sommerferien,1,0,0,1
2018-07-29,0,24.55,6,0,1807293,3,433.820696892786,0,Sommerferien,1,0,0,1
2018-07-29,0,24.55,6,0,1807294,4,128.952852247529,0,Sommerferien,1,0,0,1
2018-07-29,0,24.55,6,0,1807295,5,335.823557263961,0,Sommerferien,1,0,0,1
2018-07-30,6,27.7875,10,21,1807301,1,148.541339807983,0,Sommerferien,1,0,0,0
2018-07-30,6,27.7875,10,21,1807302,2,616.358562124364,0,Sommerferien,1,0,0,0
2018-07-30,6,27.7875,10,21,1807303,3,348.770346267057,0,Sommerferien,1,0,0,0
2018-07-30,6,27.7875,10,21,1807304,4,71.8229772291025,0,Sommerferien,1,0,0,0
2018-07-30,6,27.7875,10,21,1807305,5,324.965347777888,0,Sommerferien,1,0,0,0
2018-07-31,5,31.2875,11,95,1807311,1,123.075681762413,0,Sommerferien,1,0,0,1
2018-07-31,5,31.2875,11,95,1807312,2,586.081665905607,0,Sommerferien,1,0,0,1
2018-07-31,5,31.2875,11,95,1807313,3,285.872615508632,0,Sommerferien,1,0,0,1
2018-07-31,5,31.2875,11,95,1807314,4,57.1027946933499,0,Sommerferien,1,0,0,1
2018-07-31,5,31.2875,11,95,1807315,5,261.341312948599,0,Sommerferien,1,0,0,1
2018-08-01,0,23.7625,10,0,1808011,1,0.0,0,Sommerferien,1,0,0,0
2018-08-01,0,23.7625,10,0,1808012,2,0.0,0,Sommerferien,1,0,0,0
2018-08-01,0,23.7625,10,0,1808013,3,0.0,0,Sommerferien,1,0,0,0
2018-08-01,0,23.7625,10,0,1808014,4,0.0,0,Sommerferien,1,0,0,0
2018-08-01,0,23.7625,10,0,1808015,5,0.0,0,Sommerferien,1,0,0,0
2018-08-01,0,23.7625,10,0,1808016,6,0.0,0,Sommerferien,1,0,0,0
2018-08-02,0,26.1875,10,0,1808021,1,0.0,0,Sommerferien,1,0,0,0
2018-08-02,0,26.1875,10,0,1808022,2,0.0,0,Sommerferien,1,0,0,0
2018-08-02,0,26.1875,10,0,1808023,3,0.0,0,Sommerferien,1,0,0,0
2018-08-02,0,26.1875,10,0,1808024,4,0.0,0,Sommerferien,1,0,0,0
2018-08-02,0,26.1875,10,0,1808025,5,0.0,0,Sommerferien,1,0,0,0
2018-08-02,0,26.1875,10,0,1808026,6,0.0,0,Sommerferien,1,0,0,0
2018-08-03,1,27.6625,10,0,1808031,1,0.0,0,Sommerferien,1,0,0,0
2018-08-03,1,27.6625,10,0,1808032,2,0.0,0,Sommerferien,1,0,0,0
2018-08-03,1,27.6625,10,0,1808033,3,0.0,0,Sommerferien,1,0,0,0
2018-08-03,1,27.6625,10,0,1808034,4,0.0,0,Sommerferien,1,0,0,0
2018-08-03,1,27.6625,10,0,1808035,5,0.0,0,Sommerferien,1,0,0,0
2018-08-03,1,27.6625,10,0,1808036,6,0.0,0,Sommerferien,1,0,0,0
2018-08-04,4,25.1375,12,53,1808041,1,0.0,0,Sommerferien,1,0,0,1
2018-08-04,4,25.1375,12,53,1808042,2,0.0,0,Sommerferien,1,0,0,1
2018-08-04,4,25.1375,12,53,1808043,3,0.0,0,Sommerferien,1,0,0,1
2018-08-04,4,25.1375,12,53,1808044,4,0.0,0,Sommerferien,1,0,0,1
2018-08-04,4,25.1375,12,53,1808045,5,0.0,0,Sommerferien,1,0,0,1
2018-08-04,4,25.1375,12,53,1808046,6,0.0,0,Sommerferien,1,0,0,1
2018-08-05,7,21.3,14,61,1808051,1,0.0,0,Sommerferien,1,0,0,0
2018-08-05,7,21.3,14,61,1808052,2,0.0,0,Sommerferien,1,0,0,0
2018-08-05,7,21.3,14,61,1808053,3,0.0,0,Sommerferien,1,0,0,0
2018-08-05,7,21.3,14,61,1808054,4,0.0,0,Sommerferien,1,0,0,0
2018-08-05,7,21.3,14,61,1808055,5,0.0,0,Sommerferien,1,0,0,0
2018-08-05,7,21.3,14,61,1808056,6,0.0,0,Sommerferien,1,0,0,0
2018-08-06,0,23.1,5,0,1808061,1,0.0,0,Sommerferien,1,0,0,0
2018-08-06,0,23.1,5,0,1808062,2,0.0,0,Sommerferien,1,0,0,0
2018-08-06,0,23.1,5,0,1808063,3,0.0,0,Sommerferien,1,0,0,0
2018-08-06,0,23.1,5,0,1808064,4,0.0,0,Sommerferien,1,0,0,0
2018-08-06,0,23.1,5,0,1808065,5,0.0,0,Sommerferien,1,0,0,0
2018-08-06,0,23.1,5,0,1808066,6,0.0,0,Sommerferien,1,0,0,0
2018-08-07,0,32.671428,7,5,1808071,1,0.0,0,Sommerferien,1,0,0,1
2018-08-07,0,32.671428,7,5,1808072,2,0.0,0,Sommerferien,1,0,0,1
2018-08-07,0,32.671428,7,5,1808073,3,0.0,0,Sommerferien,1,0,0,1
2018-08-07,0,32.671428,7,5,1808074,4,0.0,0,Sommerferien,1,0,0,1
2018-08-07,0,32.671428,7,5,1808075,5,0.0,0,Sommerferien,1,0,0,1
2018-08-07,0,32.671428,7,5,1808076,6,0.0,0,Sommerferien,1,0,0,1
2018-08-08,4,28.15,10,95,1808081,1,0.0,0,Sommerferien,1,0,0,1
2018-08-08,4,28.15,10,95,1808082,2,0.0,0,Sommerferien,1,0,0,1
2018-08-08,4,28.15,10,95,1808083,3,0.0,0,Sommerferien,1,0,0,1
2018-08-08,4,28.15,10,95,1808084,4,0.0,0,Sommerferien,1,0,0,1
2018-08-08,4,28.15,10,95,1808085,5,0.0,0,Sommerferien,1,0,0,1
2018-08-08,4,28.15,10,95,1808086,6,0.0,0,Sommerferien,1,0,0,1
2018-08-09,5,24.575,13,21,1808091,1,0.0,0,Sommerferien,1,0,0,0
2018-08-09,5,24.575,13,21,1808092,2,0.0,0,Sommerferien,1,0,0,0
2018-08-09,5,24.575,13,21,1808093,3,0.0,0,Sommerferien,1,0,0,0
2018-08-09,5,24.575,13,21,1808094,4,0.0,0,Sommerferien,1,0,0,0
2018-08-09,5,24.575,13,21,1808095,5,0.0,0,Sommerferien,1,0,0,0
2018-08-09,5,24.575,13,21,1808096,6,0.0,0,Sommerferien,1,0,0,0
2018-08-10,5,17.325,16,61,1808101,1,0.0,0,Sommerferien,1,0,0,0
2018-08-10,5,17.325,16,61,1808102,2,0.0,0,Sommerferien,1,0,0,0
2018-08-10,5,17.325,16,61,1808103,3,0.0,0,Sommerferien,1,0,0,0
2018-08-10,5,17.325,16,61,1808104,4,0.0,0,Sommerferien,1,0,0,0
2018-08-10,5,17.325,16,61,1808105,5,0.0,0,Sommerferien,1,0,0,0
2018-08-10,5,17.325,16,61,1808106,6,0.0,0,Sommerferien,1,0,0,0
2018-08-11,6,15.5,13,61,1808111,1,0.0,0,Sommerferien,1,0,0,0
2018-08-11,6,15.5,13,61,1808112,2,0.0,0,Sommerferien,1,0,0,0
2018-08-11,6,15.5,13,61,1808113,3,0.0,0,Sommerferien,1,0,0,0
2018-08-11,6,15.5,13,61,1808114,4,0.0,0,Sommerferien,1,0,0,0
2018-08-11,6,15.5,13,61,1808115,5,0.0,0,Sommerferien,1,0,0,0
2018-08-11,6,15.5,13,61,1808116,6,0.0,0,Sommerferien,1,0,0,0
2018-08-12,7,18.375,9,61,1808121,1,0.0,0,Sommerferien,1,0,0,0
2018-08-12,7,18.375,9,61,1808122,2,0.0,0,Sommerferien,1,0,0,0
2018-08-12,7,18.375,9,61,1808123,3,0.0,0,Sommerferien,1,0,0,0
2018-08-12,7,18.375,9,61,1808124,4,0.0,0,Sommerferien,1,0,0,0
2018-08-12,7,18.375,9,61,1808125,5,0.0,0,Sommerferien,1,0,0,0
2018-08-12,7,18.375,9,61,1808126,6,0.0,0,Sommerferien,1,0,0,0
2018-08-13,7,21.9125,8,61,1808131,1,0.0,0,Sommerferien,1,0,0,0
2018-08-13,7,21.9125,8,61,1808132,2,0.0,0,Sommerferien,1,0,0,0
2018-08-13,7,21.9125,8,61,1808133,3,0.0,0,Sommerferien,1,0,0,0
2018-08-13,7,21.9125,8,61,1808134,4,0.0,0,Sommerferien,1,0,0,0
2018-08-13,7,21.9125,8,61,1808135,5,0.0,0,Sommerferien,1,0,0,0
2018-08-13,7,21.9125,8,61,1808136,6,0.0,0,Sommerferien,1,0,0,0
2018-08-14,5,21.8,16,61,1808141,1,0.0,0,Sommerferien,1,0,0,0
2018-08-14,5,21.8,16,61,1808142,2,0.0,0,Sommerferien,1,0,0,0
2018-08-14,5,21.8,16,61,1808143,3,0.0,0,Sommerferien,1,0,0,0
2018-08-14,5,21.8,16,61,1808144,4,0.0,0,Sommerferien,1,0,0,0
2018-08-14,5,21.8,16,61,1808145,5,0.0,0,Sommerferien,1,0,0,0
2018-08-14,5,21.8,16,61,1808146,6,0.0,0,Sommerferien,1,0,0,0
2018-08-15,6,21.9875,13,21,1808151,1,0.0,0,Sommerferien,1,0,0,0
2018-08-15,6,21.9875,13,21,1808152,2,0.0,0,Sommerferien,1,0,0,0
2018-08-15,6,21.9875,13,21,1808153,3,0.0,0,Sommerferien,1,0,0,0
2018-08-15,6,21.9875,13,21,1808154,4,0.0,0,Sommerferien,1,0,0,0
2018-08-15,6,21.9875,13,21,1808155,5,0.0,0,Sommerferien,1,0,0,0
2018-08-15,6,21.9875,13,21,1808156,6,0.0,0,Sommerferien,1,0,0,0
2018-08-16,3,25.075,9,0,1808161,1,0.0,0,Sommerferien,1,0,0,0
2018-08-16,3,25.075,9,0,1808162,2,0.0,0,Sommerferien,1,0,0,0
2018-08-16,3,25.075,9,0,1808163,3,0.0,0,Sommerferien,1,0,0,0
2018-08-16,3,25.075,9,0,1808164,4,0.0,0,Sommerferien,1,0,0,0
2018-08-16,3,25.075,9,0,1808165,5,0.0,0,Sommerferien,1,0,0,0
2018-08-16,3,25.075,9,0,1808166,6,0.0,0,Sommerferien,1,0,0,0
2018-08-17,7,19.55,9,61,1808171,1,0.0,0,Sommerferien,1,0,0,0
2018-08-17,7,19.55,9,61,1808172,2,0.0,0,Sommerferien,1,0,0,0
2018-08-17,7,19.55,9,61,1808173,3,0.0,0,Sommerferien,1,0,0,0
2018-08-17,7,19.55,9,61,1808174,4,0.0,0,Sommerferien,1,0,0,0
2018-08-17,7,19.55,9,61,1808175,5,0.0,0,Sommerferien,1,0,0,0
2018-08-17,7,19.55,9,61,1808176,6,0.0,0,Sommerferien,1,0,0,0
2018-08-18,4,21.75,10,61,1808181,1,0.0,0,Sommerferien,1,0,0,1
2018-08-18,4,21.75,10,61,1808182,2,0.0,0,Sommerferien,1,0,0,1
2018-08-18,4,21.75,10,61,1808183,3,0.0,0,Sommerferien,1,0,0,1
2018-08-18,4,21.75,10,61,1808184,4,0.0,0,Sommerferien,1,0,0,1
2018-08-18,4,21.75,10,61,1808185,5,0.0,0,Sommerferien,1,0,0,1
2018-08-18,4,21.75,10,61,1808186,6,0.0,0,Sommerferien,1,0,0,1
2018-08-19,7,21.3875,10,0,1808191,1,0.0,0,,0,0,0,1
2018-08-19,7,21.3875,10,0,1808192,2,0.0,0,,0,0,0,1
2018-08-19,7,21.3875,10,0,1808193,3,0.0,0,,0,0,0,1
2018-08-19,7,21.3875,10,0,1808194,4,0.0,0,,0,0,0,1
2018-08-19,7,21.3875,10,0,1808195,5,0.0,0,,0,0,0,1
2018-08-19,7,21.3875,10,0,1808196,6,0.0,0,,0,0,0,1
2018-08-20,6,19.6,13,21,1808201,1,0.0,0,,0,0,0,0
2018-08-20,6,19.6,13,21,1808202,2,0.0,0,,0,0,0,0
2018-08-20,6,19.6,13,21,1808203,3,0.0,0,,0,0,0,0
2018-08-20,6,19.6,13,21,1808204,4,0.0,0,,0,0,0,0
2018-08-20,6,19.6,13,21,1808205,5,0.0,0,,0,0,0,0
2018-08-20,6,19.6,13,21,1808206,6,0.0,0,,0,0,0,0
2018-08-21,4,19.7875,8,61,1808211,1,0.0,0,,0,0,0,1
2018-08-21,4,19.7875,8,61,1808212,2,0.0,0,,0,0,0,1
2018-08-21,4,19.7875,8,61,1808213,3,0.0,0,,0,0,0,1
2018-08-21,4,19.7875,8,61,1808214,4,0.0,0,,0,0,0,1
2018-08-21,4,19.7875,8,61,1808215,5,0.0,0,,0,0,0,1
2018-08-21,4,19.7875,8,61,1808216,6,0.0,0,,0,0,0,1
2018-08-22,0,26.6375,8,0,1808221,1,0.0,0,,0,0,0,1
2018-08-22,0,26.6375,8,0,1808222,2,0.0,0,,0,0,0,1
2018-08-22,0,26.6375,8,0,1808223,3,0.0,0,,0,0,0,1
2018-08-22,0,26.6375,8,0,1808224,4,0.0,0,,0,0,0,1
2018-08-22,0,26.6375,8,0,1808225,5,0.0,0,,0,0,0,1
2018-08-22,0,26.6375,8,0,1808226,6,0.0,0,,0,0,0,1
2018-08-23,5,22.575,11,5,1808231,1,0.0,0,,0,0,0,0
2018-08-23,5,22.575,11,5,1808232,2,0.0,0,,0,0,0,0
2018-08-23,5,22.575,11,5,1808233,3,0.0,0,,0,0,0,0
2018-08-23,5,22.575,11,5,1808234,4,0.0,0,,0,0,0,0
2018-08-23,5,22.575,11,5,1808235,5,0.0,0,,0,0,0,0
2018-08-23,5,22.575,11,5,1808236,6,0.0,0,,0,0,0,0
2018-08-24,5,17.1,15,61,1808241,1,0.0,0,,0,0,0,0
2018-08-24,5,17.1,15,61,1808242,2,0.0,0,,0,0,0,0
2018-08-24,5,17.1,15,61,1808243,3,0.0,0,,0,0,0,0
2018-08-24,5,17.1,15,61,1808244,4,0.0,0,,0,0,0,0
2018-08-24,5,17.1,15,61,1808245,5,0.0,0,,0,0,0,0
2018-08-24,5,17.1,15,61,1808246,6,0.0,0,,0,0,0,0
2018-08-25,7,12.9,6,63,1808251,1,0.0,0,,0,0,0,0
2018-08-25,7,12.9,6,63,1808252,2,0.0,0,,0,0,0,0
2018-08-25,7,12.9,6,63,1808253,3,0.0,0,,0,0,0,0
2018-08-25,7,12.9,6,63,1808254,4,0.0,0,,0,0,0,0
2018-08-25,7,12.9,6,63,1808255,5,0.0,0,,0,0,0,0
2018-08-25,7,12.9,6,63,1808256,6,0.0,0,,0,0,0,0
2018-08-26,3,16.9875,12,21,1808261,1,0.0,0,,0,0,0,0
2018-08-26,3,16.9875,12,21,1808262,2,0.0,0,,0,0,0,0
2018-08-26,3,16.9875,12,21,1808263,3,0.0,0,,0,0,0,0
2018-08-26,3,16.9875,12,21,1808264,4,0.0,0,,0,0,0,0
2018-08-26,3,16.9875,12,21,1808265,5,0.0,0,,0,0,0,0
2018-08-26,3,16.9875,12,21,1808266,6,0.0,0,,0,0,0,0
2018-08-27,6,16.5375,13,63,1808271,1,0.0,0,,0,0,0,0
2018-08-27,6,16.5375,13,63,1808272,2,0.0,0,,0,0,0,0
2018-08-27,6,16.5375,13,63,1808273,3,0.0,0,,0,0,0,0
2018-08-27,6,16.5375,13,63,1808274,4,0.0,0,,0,0,0,0
2018-08-27,6,16.5375,13,63,1808275,5,0.0,0,,0,0,0,0
2018-08-27,6,16.5375,13,63,1808276,6,0.0,0,,0,0,0,0
2018-08-28,6,18.6125,9,61,1808281,1,0.0,0,,0,0,0,0
2018-08-28,6,18.6125,9,61,1808282,2,0.0,0,,0,0,0,0
2018-08-28,6,18.6125,9,61,1808283,3,0.0,0,,0,0,0,0
2018-08-28,6,18.6125,9,61,1808284,4,0.0,0,,0,0,0,0
2018-08-28,6,18.6125,9,61,1808285,5,0.0,0,,0,0,0,0
2018-08-28,6,18.6125,9,61,1808286,6,0.0,0,,0,0,0,0
2018-08-29,0,22.7,12,0,1808291,1,0.0,0,,0,0,0,0
2018-08-29,0,22.7,12,0,1808292,2,0.0,0,,0,0,0,0
2018-08-29,0,22.7,12,0,1808293,3,0.0,0,,0,0,0,0
